linear_idx,head,row,col,actual_bf16_hex,expected_bf16_hex,actual_float,expected_float,abs_err,row_error,out_last,pass
273,0,2,17,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
274,0,2,18,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
275,0,2,19,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
276,0,2,20,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
277,0,2,21,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
278,0,2,22,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
279,0,2,23,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
280,0,2,24,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
281,0,2,25,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
282,0,2,26,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
283,0,2,27,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
284,0,2,28,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
285,0,2,29,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
286,0,2,30,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
287,0,2,31,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
288,0,2,32,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
289,0,2,33,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
290,0,2,34,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
291,0,2,35,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
292,0,2,36,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
293,0,2,37,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
294,0,2,38,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
295,0,2,39,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
296,0,2,40,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
297,0,2,41,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
298,0,2,42,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
299,0,2,43,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
300,0,2,44,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
301,0,2,45,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
302,0,2,46,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
303,0,2,47,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
304,0,2,48,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
305,0,2,49,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
306,0,2,50,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
307,0,2,51,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
308,0,2,52,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
309,0,2,53,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
310,0,2,54,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
311,0,2,55,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
312,0,2,56,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
313,0,2,57,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
314,0,2,58,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
315,0,2,59,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
316,0,2,60,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
317,0,2,61,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
318,0,2,62,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
319,0,2,63,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
320,0,2,64,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
321,0,2,65,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
322,0,2,66,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
323,0,2,67,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
324,0,2,68,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
325,0,2,69,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
326,0,2,70,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
327,0,2,71,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
328,0,2,72,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
329,0,2,73,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
330,0,2,74,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
331,0,2,75,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
332,0,2,76,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
333,0,2,77,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
334,0,2,78,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
335,0,2,79,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
336,0,2,80,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
337,0,2,81,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
338,0,2,82,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
339,0,2,83,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
340,0,2,84,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
341,0,2,85,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
342,0,2,86,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
343,0,2,87,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
344,0,2,88,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
345,0,2,89,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
346,0,2,90,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
347,0,2,91,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
348,0,2,92,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
349,0,2,93,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
350,0,2,94,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
351,0,2,95,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
352,0,2,96,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
353,0,2,97,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
354,0,2,98,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
355,0,2,99,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
356,0,2,100,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
357,0,2,101,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
358,0,2,102,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
359,0,2,103,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
360,0,2,104,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
361,0,2,105,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
362,0,2,106,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
363,0,2,107,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
364,0,2,108,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
365,0,2,109,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
366,0,2,110,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
367,0,2,111,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
368,0,2,112,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
369,0,2,113,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
370,0,2,114,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
371,0,2,115,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
372,0,2,116,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
373,0,2,117,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
374,0,2,118,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
375,0,2,119,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
376,0,2,120,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
377,0,2,121,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
378,0,2,122,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
379,0,2,123,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
380,0,2,124,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
381,0,2,125,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
382,0,2,126,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
383,0,2,127,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,1,1
384,0,3,0,3e80,3e80,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00,0,0,1
385,0,3,1,3e80,3e80,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00,0,0,1
386,0,3,2,3e80,3e80,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00,0,0,1
387,0,3,3,3e80,3e80,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00,0,0,1
388,0,3,4,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
389,0,3,5,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
390,0,3,6,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
391,0,3,7,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
392,0,3,8,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
393,0,3,9,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
394,0,3,10,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
395,0,3,11,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
396,0,3,12,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
397,0,3,13,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
398,0,3,14,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
399,0,3,15,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
400,0,3,16,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
401,0,3,17,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
402,0,3,18,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
403,0,3,19,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
404,0,3,20,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
405,0,3,21,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
406,0,3,22,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
407,0,3,23,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
408,0,3,24,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
409,0,3,25,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
410,0,3,26,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
411,0,3,27,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
412,0,3,28,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
413,0,3,29,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
414,0,3,30,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
415,0,3,31,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
416,0,3,32,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
417,0,3,33,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
418,0,3,34,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
419,0,3,35,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
420,0,3,36,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
421,0,3,37,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
422,0,3,38,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
423,0,3,39,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
424,0,3,40,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
425,0,3,41,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
426,0,3,42,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
427,0,3,43,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
428,0,3,44,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
429,0,3,45,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
430,0,3,46,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
431,0,3,47,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
432,0,3,48,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
433,0,3,49,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
434,0,3,50,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
435,0,3,51,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
436,0,3,52,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
437,0,3,53,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
438,0,3,54,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
439,0,3,55,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
440,0,3,56,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
441,0,3,57,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
442,0,3,58,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
443,0,3,59,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
444,0,3,60,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
445,0,3,61,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
446,0,3,62,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
447,0,3,63,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
448,0,3,64,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
449,0,3,65,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
450,0,3,66,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
451,0,3,67,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
452,0,3,68,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
453,0,3,69,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
454,0,3,70,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
455,0,3,71,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
456,0,3,72,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
457,0,3,73,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
458,0,3,74,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
459,0,3,75,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
460,0,3,76,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
461,0,3,77,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
462,0,3,78,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
463,0,3,79,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
464,0,3,80,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
465,0,3,81,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
466,0,3,82,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
467,0,3,83,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
468,0,3,84,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
469,0,3,85,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
470,0,3,86,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
471,0,3,87,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
472,0,3,88,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
473,0,3,89,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
474,0,3,90,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
475,0,3,91,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
476,0,3,92,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
477,0,3,93,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
478,0,3,94,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
479,0,3,95,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
480,0,3,96,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
481,0,3,97,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
482,0,3,98,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
483,0,3,99,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
484,0,3,100,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
485,0,3,101,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
486,0,3,102,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
487,0,3,103,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
488,0,3,104,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
489,0,3,105,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
490,0,3,106,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
491,0,3,107,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
492,0,3,108,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
493,0,3,109,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
494,0,3,110,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
495,0,3,111,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
496,0,3,112,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
497,0,3,113,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
498,0,3,114,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
499,0,3,115,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
500,0,3,116,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
501,0,3,117,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
502,0,3,118,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
503,0,3,119,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
504,0,3,120,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
505,0,3,121,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
506,0,3,122,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
507,0,3,123,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
508,0,3,124,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
509,0,3,125,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
510,0,3,126,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
511,0,3,127,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,1,1
512,0,4,0,3e4d,3e4d,2.0019531250e-01,2.0019531250e-01,0.0000000000e+00,0,0,1
513,0,4,1,3e4d,3e4d,2.0019531250e-01,2.0019531250e-01,0.0000000000e+00,0,0,1
514,0,4,2,3e4d,3e4d,2.0019531250e-01,2.0019531250e-01,0.0000000000e+00,0,0,1
515,0,4,3,3e4d,3e4d,2.0019531250e-01,2.0019531250e-01,0.0000000000e+00,0,0,1
516,0,4,4,3e4d,3e4d,2.0019531250e-01,2.0019531250e-01,0.0000000000e+00,0,0,1
517,0,4,5,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
518,0,4,6,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
519,0,4,7,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
520,0,4,8,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
521,0,4,9,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
522,0,4,10,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
523,0,4,11,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
524,0,4,12,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
525,0,4,13,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
526,0,4,14,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
527,0,4,15,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
528,0,4,16,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
529,0,4,17,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
530,0,4,18,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
531,0,4,19,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
532,0,4,20,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
533,0,4,21,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
534,0,4,22,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
535,0,4,23,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
536,0,4,24,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
537,0,4,25,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
538,0,4,26,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
539,0,4,27,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
540,0,4,28,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
541,0,4,29,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
542,0,4,30,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
543,0,4,31,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
544,0,4,32,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
545,0,4,33,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
546,0,4,34,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
547,0,4,35,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
548,0,4,36,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
549,0,4,37,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
550,0,4,38,0000,0000,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0,0,1
